Age,Address,Gender,UserType,Label,Total_Quantity,Total_Value,StDev_Quantity,StDev_Value,AvgTimeDelta,Recency,Unique_TransactionId,Unique_ItemId,Unique_Location,Unique_ProductCategory,Total_Quantity_per_Unique_TransactionId,Total_Quantity_per_Unique_ItemId,Total_Quantity_per_Unique_Location,Total_Quantity_per_Unique_ProductCategory,Total_Value_per_Unique_TransactionId,Total_Value_per_Unique_ItemId,Total_Value_per_Unique_Location,Total_Value_per_Unique_ProductCategory,Scored Labels,Scored Probabilities
E,G,Unknown,Unknown,Churner,4,3208,0.0,1458.82144212374,0.0,87,4,4,1,1,0.8,0.8,2.0,2.0,641.6,641.6,1604.0,1604.0,Churner,0.14967269575313497
C,C,Unknown,Unknown,Nonchurner,197,17405,1.15807372467086,185.707849237695,0.560283687943262,18,141,65,1,1,1.38732394366197,2.98484848484848,98.5,98.5,122.570422535211,263.712121212121,8702.5,8702.5,Nonchurner,0.9254477172835026
D,E,Unknown,Unknown,Churner,42,2790,0.495973088799014,48.2750586061007,1.52941176470588,0,34,28,1,1,1.2,1.44827586206897,21.0,21.0,79.7142857142857,96.2068965517241,1395.0,1395.0,Nonchurner,0.5746881212182929
I,G,Unknown,Unknown,Nonchurner,36,2683,0.454369467397652,62.5688094339224,2.03225806451613,18,31,22,1,1,1.125,1.56521739130435,18.0,18.0,83.84375,116.652173913043,1341.5,1341.5,Churner,0.493359254354633
D,G,Unknown,Unknown,Nonchurner,132,12310,0.940603637294802,102.174578607756,0.648148148148148,17,108,52,1,1,1.21100917431193,2.49056603773585,66.0,66.0,112.935779816514,232.264150943396,6155.0,6155.0,Nonchurner,0.8311565225834361
E,B,Unknown,Unknown,Churner,17,1314,0.578934223521839,61.2207319621223,0.0,14,14,12,1,1,1.13333333333333,1.30769230769231,8.5,8.5,87.6,101.076923076923,657.0,657.0,Churner,0.354728848335798
E,E,Unknown,Unknown,Churner,24,1747,0.523148363780597,76.5143777338612,2.8,17,20,15,1,1,1.14285714285714,1.5,12.0,12.0,83.1904761904762,109.1875,873.5,873.5,Churner,0.438385386426232
C,H,Unknown,Unknown,Churner,57,5472,0.603131922502887,102.567041819645,0.304347826086957,4,46,35,1,1,1.21276595744681,1.58333333333333,28.5,28.5,116.425531914894,152.0,2736.0,2736.0,Nonchurner,0.6072639468884117
A,E,Unknown,Unknown,Churner,54,5122,0.722461915613685,89.9689919483103,1.24390243902439,1,41,29,1,1,1.28571428571429,1.8,27.0,27.0,121.952380952381,170.733333333333,2561.0,2561.0,Nonchurner,0.5934133119801719
E,E,Unknown,Unknown,Nonchurner,98,6588,0.527112987191383,63.1143426897924,0.975,16,80,51,1,1,1.20987654320988,1.88461538461538,49.0,49.0,81.3333333333333,126.692307692308,3294.0,3294.0,Nonchurner,0.7802507837483518
E,D,Unknown,Unknown,Churner,14,3189,0.0,318.914789335871,0.0,58,14,11,1,1,0.933333333333333,1.16666666666667,7.0,7.0,212.6,265.75,1594.5,1594.5,Churner,0.24090651454558404
H,C,Unknown,Unknown,Churner,6,645,1.0,151.851627145272,0.0,72,4,4,1,1,1.2,1.2,3.0,3.0,129.0,129.0,322.5,322.5,Churner,0.18446742998735205
I,H,Unknown,Unknown,Churner,1,125,0.0,0.0,0.0,68,1,1,1,1,0.5,0.5,0.5,0.5,62.5,62.5,62.5,62.5,Churner,0.17435750098164834
J,E,Unknown,Unknown,Nonchurner,17,1090,0.351865775274498,50.9294563470839,0.0,39,15,11,1,1,1.0625,1.41666666666667,8.5,8.5,68.125,90.8333333333333,545.0,545.0,Churner,0.29847537175519473
F,F,Unknown,Unknown,Nonchurner,8,242,0.547722557505166,42.8053734944574,14.0,17,5,5,1,1,1.33333333333333,1.33333333333333,4.0,4.0,40.3333333333333,40.3333333333333,121.0,121.0,Nonchurner,0.5668633170488359
D,E,Unknown,Unknown,Churner,12,1740,0.632455532033676,136.463263269725,0.0,71,10,9,1,1,1.09090909090909,1.2,6.0,6.0,158.181818181818,174.0,870.0,870.0,Churner,0.21122359740234667
G,A,Unknown,Unknown,Churner,15,1290,0.621581560508061,58.3632823551994,0.0,38,12,12,1,1,1.15384615384615,1.15384615384615,7.5,7.5,99.2307692307692,99.2307692307692,645.0,645.0,Churner,0.29475326382156825
H,E,Unknown,Unknown,Churner,12,1898,0.0,79.1980639494005,2.41666666666667,23,12,10,1,1,0.923076923076923,1.09090909090909,6.0,6.0,146.0,172.545454545455,949.0,949.0,Churner,0.35220279727520987
F,B,Unknown,Unknown,Churner,14,1400,4.35889894354067,666.699332533039,0.0,25,4,3,1,1,2.8,3.5,7.0,7.0,280.0,350.0,700.0,700.0,Churner,0.2732631932087491
D,G,Unknown,Unknown,Churner,2,218,0.0,0.0,0.0,91,1,1,1,1,1.0,1.0,1.0,1.0,109.0,109.0,109.0,109.0,Churner,0.144333682256119
B,F,Unknown,Unknown,Churner,5,989,0.0,172.863240742501,0.0,73,5,5,1,1,0.833333333333333,0.833333333333333,2.5,2.5,164.833333333333,164.833333333333,494.5,494.5,Churner,0.18372223000449292
D,A,Unknown,Unknown,Churner,6,210,0.0,0.0,0.0,80,1,1,1,1,3.0,3.0,3.0,3.0,105.0,105.0,105.0,105.0,Churner,0.1638283047848612
D,B,Unknown,Unknown,Churner,14,1264,1.15470053837925,107.088525907085,1.42857142857143,15,7,6,1,1,1.75,2.0,7.0,7.0,158.0,180.571428571429,632.0,632.0,Churner,0.33633522106052255
D,E,Unknown,Unknown,Churner,1,1690,0.0,0.0,0.0,59,1,1,1,1,0.5,0.5,0.5,0.5,845.0,845.0,845.0,845.0,Churner,0.18040579905996745
J,F,Unknown,Unknown,Churner,12,1031,0.301511344577764,131.739964254657,2.81818181818182,54,11,11,1,1,1.0,1.0,6.0,6.0,85.9166666666667,85.9166666666667,515.5,515.5,Churner,0.29950692960904923
G,D,Unknown,Unknown,Nonchurner,4,375,0.0,82.3665587480745,0.0,7,4,4,1,1,0.8,0.8,2.0,2.0,75.0,75.0,187.5,187.5,Churner,0.30087882990583115
C,A,Unknown,Unknown,Nonchurner,26,2090,0.436435780471985,86.8225886780733,2.04761904761905,20,21,18,1,1,1.18181818181818,1.36842105263158,13.0,13.0,95.0,110.0,1045.0,1045.0,Churner,0.43342057328400074
C,B,Unknown,Unknown,Churner,10,1880,1.4142135623731,265.872149726142,26.5,15,2,1,1,1,3.33333333333333,5.0,5.0,5.0,626.666666666667,940.0,940.0,940.0,Nonchurner,0.7655609673320747
C,D,Unknown,Unknown,Churner,15,1694,0.267261241912424,128.112330518062,4.92857142857143,14,14,12,1,1,1.0,1.15384615384615,7.5,7.5,112.933333333333,130.307692307692,847.0,847.0,Churner,0.44354048412088337
E,C,Unknown,Unknown,Churner,6,682,0.0,60.8594008076539,2.66666666666667,37,6,6,1,1,0.857142857142857,0.857142857142857,3.0,3.0,97.4285714285714,97.4285714285714,341.0,341.0,Churner,0.29605862908979347
D,E,Unknown,Unknown,Churner,9,627,0.487950036474267,44.3991634412825,2.28571428571429,64,7,7,1,1,1.125,1.125,4.5,4.5,78.375,78.375,313.5,313.5,Churner,0.24738702325596987
E,C,Unknown,Unknown,Nonchurner,104,10836,0.988966040988134,131.163422791039,0.871428571428571,19,70,50,1,1,1.46478873239437,2.03921568627451,52.0,52.0,152.619718309859,212.470588235294,5418.0,5418.0,Nonchurner,0.7436609786350862
D,F,Unknown,Unknown,Churner,25,1576,0.351250086657104,58.7954852935928,2.5,25,22,13,1,1,1.08695652173913,1.78571428571429,12.5,12.5,68.5217391304348,112.571428571429,788.0,788.0,Churner,0.410706052921202
A,G,Unknown,Unknown,Churner,16,571,0.599144689515278,33.5322271316752,1.53846153846154,67,13,9,1,1,1.14285714285714,1.6,8.0,8.0,40.7857142857143,57.1,285.5,285.5,Churner,0.2582247096320676
F,E,Unknown,Unknown,Churner,4,1717,0.577350269189626,451.978244314185,0.0,18,3,3,1,1,1.0,1.0,2.0,2.0,429.25,429.25,858.5,858.5,Churner,0.2647272404824815
I,E,Unknown,Unknown,Churner,11,486,0.534522483824849,40.3065633317832,1.0,84,7,6,1,1,1.375,1.57142857142857,5.5,5.5,60.75,69.4285714285714,243.0,243.0,Churner,0.1956374377390706
J,H,Unknown,Unknown,Nonchurner,11,496,0.440958551844098,42.8411147276902,2.22222222222222,36,9,6,1,1,1.1,1.57142857142857,5.5,5.5,49.6,70.8571428571429,248.0,248.0,Churner,0.30635611204389096
D,E,Unknown,Unknown,Nonchurner,37,3726,0.166666666666667,135.407849529803,1.33333333333333,21,36,29,1,1,1.0,1.23333333333333,18.5,18.5,100.702702702703,124.2,1863.0,1863.0,Nonchurner,0.5070819231299034
C,E,Unknown,Unknown,Nonchurner,32,3830,0.309934046694603,168.426527227428,1.0,1,29,20,1,1,1.06666666666667,1.52380952380952,16.0,16.0,127.666666666667,182.380952380952,1915.0,1915.0,Churner,0.48355072921913783
E,G,Unknown,Unknown,Churner,8,874,0.377964473009227,66.8989999213455,0.0,53,7,6,1,1,1.0,1.14285714285714,4.0,4.0,109.25,124.857142857143,437.0,437.0,Churner,0.22709323718523503
G,E,Unknown,Unknown,Churner,11,3466,0.0,755.427621224622,0.0,88,11,11,1,1,0.916666666666667,0.916666666666667,5.5,5.5,288.833333333333,288.833333333333,1733.0,1733.0,Churner,0.18119171990425306
B,F,Unknown,Unknown,Nonchurner,22,1141,0.0,39.9109669312243,3.0,27,22,19,1,1,0.956521739130435,1.1,11.0,11.0,49.6086956521739,57.05,570.5,570.5,Churner,0.43932221595046184
C,E,Unknown,Unknown,Nonchurner,81,5996,1.19546560896183,128.360070791756,1.19354838709677,16,62,44,1,1,1.28571428571429,1.8,40.5,40.5,95.1746031746032,133.244444444444,2998.0,2998.0,Nonchurner,0.7074524442515077
K,H,Unknown,Unknown,Nonchurner,182,12003,0.739873846944792,79.0020820954969,0.701492537313433,2,134,64,1,1,1.34814814814815,2.8,91.0,91.0,88.9111111111111,184.661538461538,6001.5,6001.5,Nonchurner,0.9338958384699957
C,F,Unknown,Unknown,Nonchurner,11,873,0.0,76.3364562018342,6.0,5,11,9,1,1,0.916666666666667,1.1,5.5,5.5,72.75,87.3,436.5,436.5,Churner,0.4654413636110182
G,G,Unknown,Unknown,Nonchurner,18,1333,0.242535625036333,43.876330212783,0.823529411764706,67,17,15,1,1,1.0,1.125,9.0,9.0,74.0555555555556,83.3125,666.5,666.5,Churner,0.2731858654351745
D,F,Unknown,Unknown,Churner,8,482,0.816496580927726,53.9660387033673,0.0,3,4,2,1,1,1.6,2.66666666666667,4.0,4.0,96.4,160.666666666667,241.0,241.0,Churner,0.3090182374607098
C,D,Unknown,Unknown,Nonchurner,8,323,0.516397779494322,37.9600667368574,5.16666666666667,57,6,6,1,1,1.14285714285714,1.14285714285714,4.0,4.0,46.1428571428571,46.1428571428571,161.5,161.5,Churner,0.3031322105767198
C,F,Unknown,Unknown,Churner,2,87,0.0,30.4055915910215,0.0,78,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,29.0,29.0,43.5,43.5,Churner,0.16531367908312256
D,E,Unknown,Unknown,Churner,17,1458,0.351865775274498,105.265107500742,0.0,19,15,13,1,1,1.0625,1.21428571428571,8.5,8.5,91.125,104.142857142857,729.0,729.0,Churner,0.34806364727985956
D,F,Unknown,Unknown,Nonchurner,51,2933,1.43200594469472,49.4572529746131,0.35,11,40,33,1,1,1.24390243902439,1.5,25.5,25.5,71.5365853658537,86.2647058823529,1466.5,1466.5,Nonchurner,0.5772778804008242
G,E,Unknown,Unknown,Churner,19,1303,0.0,42.7568263418885,0.0,73,19,13,1,1,0.95,1.35714285714286,9.5,9.5,65.15,93.0714285714286,651.5,651.5,Churner,0.24620872935901505
K,H,Unknown,Unknown,Nonchurner,77,11362,0.382622988312582,265.639624319829,1.38235294117647,0,68,44,1,1,1.11594202898551,1.71111111111111,38.5,38.5,164.666666666667,252.488888888889,5681.0,5681.0,Nonchurner,0.7097221872321664
E,A,Unknown,Unknown,Churner,59,3651,0.455503011183547,72.8983660222058,1.20408163265306,2,49,34,1,1,1.18,1.68571428571429,29.5,29.5,73.02,104.314285714286,1825.5,1825.5,Nonchurner,0.6475480015422512
D,C,Unknown,Unknown,Churner,26,1632,0.732695097065047,59.7260412215643,0.0,59,20,18,1,1,1.23809523809524,1.36842105263158,13.0,13.0,77.7142857142857,85.8947368421053,816.0,816.0,Churner,0.3056892542927912
C,E,Unknown,Unknown,Churner,16,2142,0.0,131.288422947341,1.1875,37,16,14,1,1,0.941176470588235,1.06666666666667,8.0,8.0,126.0,142.8,1071.0,1071.0,Churner,0.32800404608281797
A,F,Unknown,Unknown,Churner,6,876,0.0,91.214034007931,0.0,74,6,5,1,1,0.857142857142857,1.0,3.0,3.0,125.142857142857,146.0,438.0,438.0,Churner,0.18524721162909502
C,F,Unknown,Unknown,Churner,10,707,0.462910049886276,91.8227134988164,0.0,28,8,7,1,1,1.11111111111111,1.25,5.0,5.0,78.5555555555556,88.375,353.5,353.5,Churner,0.2843538656926342
E,E,Unknown,Unknown,Nonchurner,106,13725,1.14506241988769,295.10829214387,0.594202898550725,11,69,45,1,1,1.51428571428571,2.30434782608696,53.0,53.0,196.071428571429,298.369565217391,6862.5,6862.5,Nonchurner,0.7214166202678568
D,C,Unknown,Unknown,Churner,6,606,0.0,89.9510978254296,0.0,46,6,5,1,1,0.857142857142857,1.0,3.0,3.0,86.5714285714286,101.0,303.0,303.0,Churner,0.23309385256448673
C,F,Unknown,Unknown,Churner,43,3140,1.1,168.921332775546,3.08,15,25,17,1,1,1.65384615384615,2.38888888888889,21.5,21.5,120.769230769231,174.444444444444,1570.0,1570.0,Nonchurner,0.5019620582967745
I,E,Unknown,Unknown,Churner,1,58,0.0,0.0,0.0,31,1,1,1,1,0.5,0.5,0.5,0.5,29.0,29.0,29.0,29.0,Churner,0.234948162229909
A,E,Unknown,Unknown,Churner,43,3453,0.55344946138406,69.7224872277605,1.64864864864865,16,37,28,1,1,1.13157894736842,1.48275862068966,21.5,21.5,90.8684210526316,119.068965517241,1726.5,1726.5,Nonchurner,0.539786501444244
B,F,Unknown,Unknown,Nonchurner,12,839,0.0,75.5482486811434,0.0,22,12,10,1,1,0.923076923076923,1.09090909090909,6.0,6.0,64.5384615384615,76.2727272727273,419.5,419.5,Churner,0.3178676639010667
G,C,Unknown,Unknown,Churner,16,1578,1.50755672288882,178.618791640949,0.0,66,11,9,1,1,1.33333333333333,1.6,8.0,8.0,131.5,157.8,789.0,789.0,Churner,0.22856694256665264
J,F,Unknown,Unknown,Nonchurner,25,2633,0.351250086657104,109.974190203077,2.86363636363636,24,22,12,1,1,1.08695652173913,1.92307692307692,12.5,12.5,114.478260869565,202.538461538462,1316.5,1316.5,Churner,0.40779751771798156
I,E,Unknown,Unknown,Churner,30,3536,0.634950435338042,403.422316211425,3.82608695652174,5,23,18,1,1,1.25,1.57894736842105,15.0,15.0,147.333333333333,186.105263157895,1768.0,1768.0,Nonchurner,0.5089297179645699
C,G,Unknown,Unknown,Nonchurner,4,263,0.0,46.320441851663404,0.0,28,4,4,1,1,0.8,0.8,2.0,2.0,52.6,52.6,131.5,131.5,Churner,0.2590432239763178
D,D,Unknown,Unknown,Churner,116,9916,0.940651742471769,98.1473949806621,0.805194805194805,26,77,52,1,1,1.48717948717949,2.18867924528302,58.0,58.0,127.128205128205,187.094339622642,4958.0,4958.0,Nonchurner,0.7721384279746695
F,E,Unknown,Unknown,Nonchurner,58,4190,0.704435419989046,76.9306655382028,1.36538461538462,16,52,39,1,1,1.09433962264151,1.45,29.0,29.0,79.0566037735849,104.75,2095.0,2095.0,Nonchurner,0.6383048755624504
J,F,Unknown,Unknown,Churner,10,730,0.0,48.6803633694098,8.3,1,10,7,1,1,0.909090909090909,1.25,5.0,5.0,66.3636363636364,91.25,365.0,365.0,Nonchurner,0.5100856254941997
D,F,Unknown,Unknown,Nonchurner,36,5570,0.406838102172486,226.94680119956,0.833333333333333,16,30,24,1,1,1.16129032258065,1.44,18.0,18.0,179.677419354839,222.8,2785.0,2785.0,Churner,0.45891020398803084
E,G,Unknown,Unknown,Churner,13,1347,0.483045891539648,100.184330112049,5.1,36,10,8,1,1,1.18181818181818,1.44444444444444,6.5,6.5,122.454545454545,149.666666666667,673.5,673.5,Churner,0.3670050521229843
C,G,Unknown,Unknown,Churner,2,258,0.0,0.0,0.0,94,1,1,1,1,1.0,1.0,1.0,1.0,129.0,129.0,129.0,129.0,Churner,0.1404930930214432
C,F,Unknown,Unknown,Churner,152,8492,0.743956069337767,51.5844719094956,0.434782608695652,24,115,64,1,1,1.31034482758621,2.33846153846154,76.0,76.0,73.2068965517241,130.646153846154,4246.0,4246.0,Nonchurner,0.8901298092552746
A,F,Unknown,Unknown,Churner,36,4769,0.291937104060571,196.041150210249,2.15151515151515,7,33,26,1,1,1.05882352941176,1.33333333333333,18.0,18.0,140.264705882353,176.62962962963,2384.5,2384.5,Nonchurner,0.5291864104625266
D,F,Unknown,Unknown,Nonchurner,36,4128,0.912421128246675,219.899372418722,3.13793103448276,4,29,19,1,1,1.2,1.8,18.0,18.0,137.6,206.4,2064.0,2064.0,Nonchurner,0.5223643432353925
B,F,Unknown,Unknown,Nonchurner,15,1486,0.504524979109513,92.3920500318664,0.0,25,11,8,1,1,1.25,1.66666666666667,7.5,7.5,123.833333333333,165.111111111111,743.0,743.0,Churner,0.3038063471196702
D,F,Unknown,Unknown,Churner,9,418,0.353553390593274,28.3939128285322,0.0,88,8,7,1,1,1.0,1.125,4.5,4.5,46.4444444444444,52.25,209.0,209.0,Churner,0.1783689490526161
D,C,Unknown,Unknown,Churner,22,1846,0.73208449814096,106.489006459503,1.11111111111111,73,18,17,1,1,1.15789473684211,1.22222222222222,11.0,11.0,97.1578947368421,102.555555555556,923.0,923.0,Churner,0.2791895095086905
D,F,Unknown,Unknown,Nonchurner,75,6857,0.473894789153078,105.497705279352,1.23333333333333,12,60,35,1,1,1.22950819672131,2.08333333333333,37.5,37.5,112.409836065574,190.472222222222,3428.5,3428.5,Nonchurner,0.6591922641060711
D,C,Unknown,Unknown,Nonchurner,16,880,1.60356745147455,87.7496438739212,0.0,3,8,7,1,1,1.77777777777778,2.0,8.0,8.0,97.7777777777778,110.0,440.0,440.0,Churner,0.35009495029080356
C,F,Unknown,Unknown,Churner,50,9198,0.570622253419511,307.839293281096,1.0,21,41,27,1,1,1.19047619047619,1.78571428571429,25.0,25.0,219.0,328.5,4599.0,4599.0,Churner,0.4882218381587615
F,H,Unknown,Unknown,Churner,14,1458,0.699205898780101,134.417095473588,0.0,20,10,7,1,1,1.27272727272727,1.75,7.0,7.0,132.545454545455,182.25,729.0,729.0,Churner,0.3071815311402848
J,H,Unknown,Unknown,Nonchurner,3,493,0.0,40.0666112035113,0.0,16,3,3,1,1,0.75,0.75,1.5,1.5,123.25,123.25,246.5,246.5,Churner,0.27434492731010823
E,D,Unknown,Unknown,Nonchurner,23,1647,1.05718827974185,121.793309726428,0.0,60,17,14,1,1,1.27777777777778,1.53333333333333,11.5,11.5,91.5,109.8,823.5,823.5,Churner,0.277800723233773
D,C,Unknown,Unknown,Churner,41,3868,0.944707953962265,178.657905819552,0.0,19,31,24,1,1,1.28125,1.64,20.5,20.5,120.875,154.72,1934.0,1934.0,Churner,0.4615321744473834
C,C,Unknown,Unknown,Churner,2,234,0.0,25.4558441227157,0.0,80,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,78.0,78.0,117.0,117.0,Churner,0.16192780875972745
D,F,Unknown,Unknown,Churner,4,656,0.0,183.847763108502,0.0,90,2,2,1,1,1.33333333333333,1.33333333333333,2.0,2.0,218.666666666667,218.666666666667,328.0,328.0,Churner,0.14950988296857953
C,G,Unknown,Unknown,Churner,31,4353,0.624093545570845,296.516707132491,0.0,88,24,20,1,1,1.24,1.47619047619048,15.5,15.5,174.12,207.285714285714,2176.5,2176.5,Churner,0.25274327434632293
F,C,Unknown,Unknown,Churner,13,1116,0.674948557710553,55.2895409036224,3.9,20,10,9,1,1,1.18181818181818,1.3,6.5,6.5,101.454545454545,111.6,558.0,558.0,Churner,0.38787519046683366
G,E,Unknown,Unknown,Nonchurner,13,667,1.14017542509914,125.296847526185,4.8,4,5,3,1,1,2.16666666666667,3.25,6.5,6.5,111.166666666667,166.75,333.5,333.5,Churner,0.4123666341349037
C,B,Unknown,Unknown,Churner,10,1050,1.03279555898864,208.686367547092,0.0,84,6,6,1,1,1.42857142857143,1.42857142857143,5.0,5.0,150.0,150.0,525.0,525.0,Churner,0.17801164451950183
I,E,Unknown,Unknown,Churner,5,812,0.0,272.556049281611,9.4,49,5,5,1,1,0.833333333333333,0.833333333333333,2.5,2.5,135.333333333333,135.333333333333,406.0,406.0,Churner,0.383211510867657
E,D,Unknown,Unknown,Nonchurner,32,1270,2.06621169516358,93.8566145914293,7.0,5,13,11,1,1,2.28571428571429,2.66666666666667,16.0,16.0,90.7142857142857,105.833333333333,635.0,635.0,Nonchurner,0.5462697847333717
F,E,Unknown,Unknown,Churner,2,476,0.0,285.671139599365,0.0,32,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,158.666666666667,158.666666666667,238.0,238.0,Churner,0.23713126724004915
D,F,Unknown,Unknown,Churner,12,5444,2.0,1559.23357241092,4.0,62,3,2,1,1,3.0,4.0,6.0,6.0,1361.0,1814.66666666667,2722.0,2722.0,Churner,0.23227850364105923
F,F,Unknown,Unknown,Churner,9,774,0.353553390593274,60.8786849867364,0.0,59,8,6,1,1,1.0,1.28571428571429,4.5,4.5,86.0,110.571428571429,387.0,387.0,Churner,0.22004739177299104
C,C,Unknown,Unknown,Churner,34,4416,1.26074330623269,288.111381970676,1.9,16,20,19,1,1,1.61904761904762,1.7,17.0,17.0,210.285714285714,220.8,2208.0,2208.0,Churner,0.4443599128066725
B,F,Unknown,Unknown,Churner,34,2960,1.11696868694653,172.663393975236,1.0,42,21,19,1,1,1.54545454545455,1.7,17.0,17.0,134.545454545455,148.0,1480.0,1480.0,Churner,0.3761192537849887
D,E,Unknown,Unknown,Churner,10,757,0.333333333333333,61.0050089018198,0.0,87,9,7,1,1,1.0,1.25,5.0,5.0,75.7,94.625,378.5,378.5,Churner,0.18073723194042413
F,D,Unknown,Unknown,Nonchurner,1,85,0.0,0.0,0.0,22,1,1,1,1,0.5,0.5,0.5,0.5,42.5,42.5,42.5,42.5,Churner,0.2514584144004743
E,F,Unknown,Unknown,Churner,15,969,0.866025403784439,56.9341725152829,0.0,42,9,9,1,1,1.5,1.5,7.5,7.5,96.9,96.9,484.5,484.5,Churner,0.2730153108655556
A,F,Unknown,Unknown,Churner,23,1284,0.669113158068688,71.9223437424822,0.0,74,18,14,1,1,1.21052631578947,1.53333333333333,11.5,11.5,67.5789473684211,85.6,642.0,642.0,Churner,0.25389557520860473
D,G,Unknown,Unknown,Churner,22,2874,1.43669849450139,270.017734460307,0.0,26,13,11,1,1,1.57142857142857,1.83333333333333,11.0,11.0,205.285714285714,239.5,1437.0,1437.0,Churner,0.32187412743280963
F,E,Unknown,Unknown,Churner,50,3413,0.454682694939907,66.7781399619007,1.38095238095238,16,42,32,1,1,1.16279069767442,1.51515151515152,25.0,25.0,79.3720930232558,103.424242424242,1706.5,1706.5,Nonchurner,0.5783656587069906
F,F,Unknown,Unknown,Nonchurner,134,31222,2.6803315494897,1149.49288736437,1.175,1,80,53,1,1,1.65432098765432,2.48148148148148,67.0,67.0,385.456790123457,578.185185185185,15611.0,15611.0,Nonchurner,0.7402965455326495
B,F,Unknown,Unknown,Churner,2,158,0.0,0.0,0.0,68,1,1,1,1,1.0,1.0,1.0,1.0,79.0,79.0,79.0,79.0,Churner,0.1756076096175513
I,E,Unknown,Unknown,Churner,27,1259,1.26491106406735,49.6997652576616,4.86666666666667,3,15,12,1,1,1.6875,2.07692307692308,13.5,13.5,78.6875,96.8461538461538,629.5,629.5,Nonchurner,0.5039489433635842
I,C,Unknown,Unknown,Nonchurner,26,1439,1.43759057685652,79.6110784346237,0.0,77,15,8,1,1,1.625,2.88888888888889,13.0,13.0,89.9375,159.888888888889,719.5,719.5,Churner,0.22853258165651605
D,E,Unknown,Unknown,Nonchurner,104,4918,0.842678685883068,48.4867413565301,1.04054054054054,16,74,50,1,1,1.38666666666667,2.03921568627451,52.0,52.0,65.5733333333333,96.4313725490196,2459.0,2459.0,Nonchurner,0.789628960302439
E,C,Unknown,Unknown,Churner,7,395,0.547722557505166,48.9234095295902,0.0,68,5,5,1,1,1.16666666666667,1.16666666666667,3.5,3.5,65.8333333333333,65.8333333333333,197.5,197.5,Churner,0.1973446815855221
E,C,Unknown,Unknown,Nonchurner,40,2206,0.575804482562473,42.8773901751878,1.58823529411765,18,34,27,1,1,1.14285714285714,1.42857142857143,20.0,20.0,63.0285714285714,78.7857142857143,1103.0,1103.0,Nonchurner,0.5262162162930334
A,D,Unknown,Unknown,Churner,15,851,0.52704627669473,77.7923875167458,4.8,4,10,5,1,1,1.36363636363636,2.5,7.5,7.5,77.3636363636364,141.833333333333,425.5,425.5,Churner,0.4332730900507541
D,G,Unknown,Unknown,Churner,2,678,0.0,0.0,0.0,52,1,1,1,1,1.0,1.0,1.0,1.0,339.0,339.0,339.0,339.0,Churner,0.19754792229399343
C,G,Unknown,Unknown,Nonchurner,22,8192,0.218217890235992,553.481969422844,3.71428571428571,18,21,13,1,1,1.0,1.57142857142857,11.0,11.0,372.363636363636,585.142857142857,4096.0,4096.0,Churner,0.39291792667620323
C,E,Unknown,Unknown,Nonchurner,61,6489,0.622578565568453,222.02021101255,1.80851063829787,10,47,31,1,1,1.27083333333333,1.90625,30.5,30.5,135.1875,202.78125,3244.5,3244.5,Nonchurner,0.6076982157696894
